card_name,category,prediction
The Star,health,ในช่วงนี้สุขภาพของคุณยังถือว่าไม่ค่อยน่าเป็นห่วง แต่ให้ระวังการพักผ่อนที่ไม่เพียงพอ อาจจะทำให้ป่วยเล็ก ๆ น้อย ๆ ได้ ในคนที่สุขภาพไม่ค่อยแข็งแรง หรือกำลังเจ็บป่วยอยู่จะมีการฟื้นตัวอย่างช้า ๆ หากดูแลสุขภาพให้ดีก็จะหายป่วยอย่างแน่นอน
The Star,personality,เป็นคนมีเสน่ห์ ไปที่ไหนใครก็ชื่นชม มีความโดดเด่นเป็นเอกลักษณ์ ของตนเอง สุภาพ เรียบร้อย จิตใจดี โอบอ้อมอารี ชอบช่วยเหลือผู้อื่น มองโลกในแง่บวก รักธรรมชาติ รักอิสระ แต่ก็มีความรักสันโดษ มีโลกส่วนตัว อยู่ติดบ้าน มีความจริงใจจึงทำให้มีเพื่อนเยอะแต่คนสนิท จริงๆ น้อย ทำงานหาเงินเก่ง มักได้เงินจากความสามารถและการเข้าสังคม รักพวกพ้อง สติปัญญาดี มีความคิดสร้างสรรค์
The Star,education,การเรียนในระยะนี้จะดีขึ้นกว่าในอดีตเล็กน้อย แต่ตัวคุณเองต้องมีความพยายามให้มากขึ้นด้วย ในช่วงนี้คุณจะรู้สึกผ่อนคลายกับการเรียนมากขึ้น ระหว่างจะทำตัวตามสบายเกินไปจนกลายเป็นความขี้เกียจได้ หากมีข้อสงสัยในวิชาเรียนให้ลองจับกลุ่มหรือขอคำแนะนำจากเพื่อน ๆ ดู พวกเขาจะช่วยคุณได้เป็นอย่างดี หากมีการสอบในระยะนี้ยังถือว่าผลสอบออกมาน่าพอใจ ไม่ถึงกับดีมากแต่ก็ไม่ตกอย่างแน่นอน สิ่งที่ต้องระวังคือการพักผ่อนของตัวคุณเอง ต้องจัดสรรเวลาในการทบทวนบทเรียนและการพักผ่อนให้เพียงพอ ไม่เช่นนั้นอาจจะทำให้เกิดความติดขัดในวิชาที่เรียนได้
The Star,luck,ช่วงนี้คุณจะยังไม่มีโชคลาภ หรือลาภผลใด ๆ เกิดขึ้น หากมีเรื่องดี ๆ เข้ามามักจะเป็นเรื่องเกี่ยวกับความสบายใจกับชีวิตมากกว่า ด้านการเสี่ยงโชคยังไม่ใช่จังหวะที่เหมาะ โอกาสในการเสี่ยงโชค 0%
The Moon,love_single,สถานการณ์ความรักมักไม่ค่อยได้ดั่งใจมากเท่าไรนักในช่วงนี้ หากเป็นคนโสดคุณอาจจะแอบชอบใครอยู่แต่ว่าอีกฝ่ายยังดูไม่ชัดเจนกับคุณรวมถึงเป็นไปได้ว่าเขาอาจจะมีคนรักของเขาอยู่แล้วก็ได้เช่นกัน ความสัมพันธ์ในระยะนี้จะยังไม่ก้าวหน้าอย่างที่คาดหวังเอาไว้อาจจะต้องรอดูไปก่อน
The Moon,love_in_relationship,ในระยะนี้คุณอาจจะหวาดระแวงคนรักมากจนเกินไปจนทำให้คนรักรำคาญได้ ควรลดความคิดมากและอย่าจับผิด คนรักมากจนเกินไปนัก ในบางคู่อาจจะมีปัญหาขัดแย้งกับคนรักได้รวมถึงรู้สึกว่ามีเรื่องคาใจที่ยังไม่ได้คุยเคลียร์กัน อย่างไรก็ตามควรใช้ ความใจเย็นและอย่าคิดฟุ้งซ่านไปเองเพราะจะทำให้เกิดปัญหาในความสัมพันธ์ได้
The Moon,career,คุณจะมีความเครียดและความกดดันในเรื่องงานค่อนข้างมากกว่าปกติ อาจจะมีอารมณ์หดหู่และเบื่อหน่ายไม่อยากทำงานเกิดขึ้นระยะนี้เรื่องงานจะเอาแน่เอานอนไม่ได้ มีโอกาสโดนแก้งานบ่อยจนทำให้คุณท้อใจเพราะทำงานได้ไม่ถูกใจเจ้านายซักที มีโอกาสมีปัญหาเรื่องการงานกับเพื่อนร่วมงานในเรื่องการสื่อสารที่ผิดพลาด หรือคุยกันแล้วไม่เคลียร์นอกจากนั้นต้องระวังทำเอกสารหายหรือทำข้อมูลผิดพลาดจนถูกตำหนิ ดังนั้นควรรอบคอบให้มาก ๆ หากต้องมีการขอความช่วยเหลือจากเพื่อนร่วมงาน อาจไม่ได้รับความร่วมมือเท่าไรนัก
The Moon,finance,คุณจะมีความเครียดในเรื่องของการเงิน หรือสึกกดดันและวิตกกังวลอย่างมาก ควรระวังการใช้เงินแบบตามใจตัวเองมากจนเกินไป อาจจะใช้เงินเพื่อคลายเครียดซึ่งจะทำให้เกิดหนี้สินตามมาทีหลัง ทางที่ดีคุณควรทำบัญชีรายรับรายจ่าย รวมถึงตรวจสอบสถานภาพทางการเงินของตัวคุณเองด้วย อย่าเพิ่งคิดจะซื้อทรัพย์สินหรือของมีค่าในระยะนี้ เพราะมีโอกาสที่จะหมุนเงินไม่ทัน หากมีคนชวนลงทุนหรือทำธุรกิจอะไรในช่วงนี้ควรรอบคอบให้มาก เพราะมีโอกาสโดนโกงหรือขาดทุนจนเจ๊งได้ นอกจากนั้นควรระวังเงินหายหรืออาจทำของมีค่าหายไว้ด้วย ในคนทำธุรกิจของตัวเองควรตรวจสอบเรื่องบัญชีของบริษัทให้ละเอียด เพราะมีโอกาสโดนยักยอกทรัพย์ได้
The Moon,health,"คุณควรระวังโรคเกี่ยวกับระบบเลือดในร่างกาย การดื่มน้ำเปล่าน้อยจนเกินไป มีการดื่มน้ำอัดลม, การดื่มเครื่องดื่มแอลกอฮอล์ หรือดื่มเครื่องดื่มที่ไม่ค่อยมีประโยชน์กับร่างกายมากจนเกินไป นอกจากนั้นไพ่ใบนี้ยังบ่งบอกถึงการนอนหลับพักผ่อนที่ไม่เพียงพอ อาจมีความรู้สึกว่านอนหลับยากกว่าปกติ ในระยะนี้คุณอาจจะหมกมุ่นอยู่กับเรื่องต่าง ๆ มากจนเกิดไปจนทำให้เกิดความเครียดสูง ควรปล่อยว่างและหาเวลาดูแลสุขภาพจิตตัวเองบ้างเพราะอาจจะเป็นโรคเครียดได้ ในคนที่เจ็บป่วยอยู่ควรระวังการติดเชื้อ หรือการป่วยเรื้อรังไว้ด้วย"
The Moon,personality,ภายนอกทำเป็นเข้มแข็ง แต่ลึกๆ อ่อนไหวง่าย ไม่มีความเด็ดขาด ขี้เหงา ขี้เกรงใจ ขี้สงสาร คิดมาก มีความวิตกกังวล ตื่นตระหนก กลัวสิ่งที่ไม่คุ้นชิน ต้องการที่พึ่งทางใจ รักใครก็จะติดคนนั้น อ้อนเก่ง คิดอะไรพูดอย่างนั้นไม่ชอบคนแปลกหน้า เกลียดใครจะไม่สู้ต่อหน้าแต่จะสู้ลับหลังแทน (แอบสู้แบบเงียบๆ) มีคนคอยช่วยเหลืออยู่เสมอ ถูกเชียร์ถูกคะยั้นคะยอง่ายเพราะจะใจอ่อนไม่กล้าปฏิเสร ต้องการเป็นที่ยอมรับ ของสังคมรอบข้าง การเงินขึ้นลงไปตามอารมณ์
The Moon,education,คุณอาจจะมีความเครียดและกดดันในเรื่องการเรียนอย่างมาก รวมถึงอาจจะมีความไม่เข้าใจในบางวิชาที่ตัวคุณเองไม่ถนัด คุณควรปรึกษาเพื่อนที่เก่งกว่าหรือปรึกษาอาจารย์เพราะหากปล่อยทิ้งเอาไว้จะยิ่งทำให้คุณไม่เข้าใจมากขึ้นกว่าเดิม ในระยะนี้มีแนวโน้มว่าคุณจะเอาปัญหาอย่างอื่นมาคิดกังวลจนส่งผลกับการเรียนของตัวคุณเอง หากมีการสอบในระยะนี้ต้องระวังได้คะแนนไม่ดีหรือสอบตกได้ มีโอกาสต้องสอบซ่อมรอบสอง ดังนั้นควรขยันอ่านหนังสือและทบทวนบทเรียนให้มากกว่าที่เป็นอยู่นอกจากนี้ควรระวังการนอนดึกมากจนเกินไปซึ่งส่งผลทำให้ตัวคุณเองไม่ค่อยมีสมาธิในเรื่องการเรียนเท่าที่ควรจะเป็น
The Moon,luck,ในระยะนี้จะไม่มีโชคลาภใด ๆ เกิดขึ้น ดังนั้นอย่าโลภและอย่าคาดหวังเกี่ยวกับข้อเสนอใด ๆ ก็ตามที่เข้ามา นอกจากนั้นมีเกณฑ์จะถูกหักหลังหรือโดนหลอกลวงได้ จึงควรระวังให้มาก ๆ ในเรื่องของการเสี่ยงโชคไม่ควรเสี่ยงโชคเลย โอกาสในการเสี่ยง 0%
The Sun,love_single,เป็นช่วงเวลาที่มีโอกาสในเรื่องความรักครั้งใหม่ หากในอดีตคุณเคยผิดหวังมาก่อน ก็มีแนวโน้มว่าจะได้เจอคนที่เข้ามาทำให้หัวใจรู้สึกอบอุ่นอีกครั้ง ในคนโสดถือว่าไพ่ใบนี้ให้โชคเรื่องความรักสำหรับคุณเป็นช่วงเวลาที่เสน่ห์ในตัวคุณเปล่งประกายออกมา
The Sun,love_in_relationship,โดยรวมแล้วเป็นช่วงเวลาที่ความสัมพันธ์ระหว่างคุณกับคนรักสดชื่นกันดีมีการเอาใจใส่กันและกันและมีความคาดหวังที่จะคบกันไปให้ตลอดรอดฝั่ง นอกจากนี้ยังมีความกระตือรือร้นที่จะผลักดันให้อีกฝ่ายประสบความสำเร็จในด้านอื่น ๆอีกด้วย สำหรับคนที่แต่งงานแล้วหากไม่ได้คุมกำเนิดจะมีโอกาสมีบุตร
The Sun,career,ระยะนี้จะเป็นช่วงที่คุณมีโอกาสก้าวหน้าในสายงานที่กำลังทำอยู่ ได้รับความไว้วางใจจากเจ้านายในที่ทำงาน หรืออาจได้เลื่อนขั้น เลื่อนตำแหน่ง ปรับเงินเดือนตามความเหมาะสม จะมีงานใหม่ ๆ ให้คุณต้องรับผิดชอบ ซึ่งคุณจะสามารถทำมันออกมาได้ดี ทำให้เป็นที่ยอมรับจากคนรอบข้างในด้านความสามารถของคุณ แต่อาจต้องระวังไว้ด้วยเพราะมีโอกาสจะโดนหมั่นไส้ได้เช่นกัน สำหรับคนที่ทำธุรกิจของตัวเอง คุณอาจมีโครงการใหม่ หรือความคิดใหม่ ๆ เกี่ยวกับธุรกิจของคุณ ซึ่งมีโอกาสก้าวหน้าไปในทิศทางที่ดี รวมไปถึงคุณจะมีชื่อเสียงในสายงานของคุณ มีคนรู้จักองค์กรของคุณมากขึ้นด้วย
The Sun,finance,คุณจะมีโชคลาภทางการเงินเข้ามา ซึ่งจะได้มาจากความสามารถของตัวคุณเอง หากในอดีตมีปัญหาการเงินที่ทำให้วิตกกังวลอยู่ ก็จะถือว่าจะมีการคลี่คลายไปในทิศทางที่ดีขึ้น คุณจะมีโชคทางการเงินแบบไม่คิดไม่ฝัน อาจไม่มากมายนักแต่ก็พอใจในระดับหนึ่ง ในคนที่รอคอยข่าวด้านการเงินอยู่ จะได้รับข่าวดี หรือหากมีคนเคยหยิบยืมเงินของคุณไปก็จะมีโอกาสได้คืนอีกด้วย สำหรับคนที่เป็นเจ้าของธุรกิจ หรือทำธุรกิจของตัวเอง จะเป็นจังหวะที่มีเงินเข้ามาในระบบค่อนข้างมาก หากเป็นพ่อค้าแม่ค้าก็ถือว่าขายดี กำไรงาม หรือใครมีความคิดที่อยากจะต่อยอดทำธุรกิจอื่น ๆ ก็มีโอกาสจะทำได้เช่นกัน
The Sun,health,โดยรวมแล้วสุขภาพของคุณยังอยู่ในเกณฑ์ดี ไม่มีปัญหาอะไรให้น่าหนักใจ อาจจะมีปวดหัวตัวร้อนบ้างเล็กน้อย ในคนที่อยากมีบุตรช่วงนี้ร่างกายจะสมบูรณ์พร้อม ทำให้มีโอกาสมีบุตรได้ง่าย คนที่เจ็บป่วยไม่สบายอยู่จะฟื้นตัวหายดี กลับมาแข็งแรงอีกครั้ง
The Sun,personality,บุคลิกร่าเริง แจ่มใส ยิ้มง่าย หัวเราะง่าย มั่นใจในตนเอง ขยัน ใครพบก็สดชื่น มองโลกในแง่บวก พลังงานสูง อยู่ไม่สุข กระตือรือร้นที่จะทำกิจกรรม ชอบอยู่ในบรรยากาศที่สนุกสนาน มีความคิดสร้างสรรค์ ไอเดียดี เป็นศูนย์กลางของคนรอบข้าง บางมุมจะนิสัยเหมือนเด็ก เก็บความลับไม่อยู่ โป๊ะแตก มีความใจร้อนแบบเด็ก อวดเก่งและเชื่อใจคนง่าย
The Sun,education,สถานการณ์ในเรื่องการเรียนของคุณมีแนวโน้มว่าจะดีขึ้น ถ้าในอดีตผลการเรียนของคุณตก ก็ให้ดีใจได้เลยว่าหลังจากนี้จะเริ่มดีขึ้นแบบช้า ๆ สิ่งที่ต้องระวังในช่วงนี้คือคุณอาจจะมั่นใจในตัวเองมากเกินไป คิดว่าตัวเองเก่ง หรือเจ๋งมากพอ ซึ่งความคิดแบบนี้จะทำให้คุณไม่ยอมพัฒนาตัวเอง และไม่ขยันเท่าที่ควร ดังนั้นควรเปลี่ยนแปลงความคิดเสียใหม่ หากมีการสอบในระยะนี้มีโอกาสผ่านค่อนข้างสูง แต่อย่างไรก็ตามอย่าเพิ่งประมาท ขอให้ตั้งใจทำให้เต็มที่แล้วผลการเรียนจะออกมาดีกว่าที่คาดคิดเอาไว้อย่างแน่นอน ในคนที่ต้องสอบแข่งขันต่าง ๆ หรือสอบเอ็นทรานซ์จะสอบติดแน่ ๆ ถ้าหากคุณไม่ขี้เกียจ
The Sun,luck,จะมีโชคลาภในเรื่องความรัก หรือมีโชคจากเด็ก ในคนที่คิดจะเสี่ยงโชคมีโอกาสลุ้นพอสมควร โอกาสในการเสี่ยงโชคประมาณ 50%
Judgement,love_single,ไพ่ใบนี้มักบ่งบอกถึงการพบรักแบบไม่คาดฝัน หรือเจอโดยกะทันหัน ในคนโสดคุณมีโอกาสได้พบกับใครบางคนโดยที่ไม่คาดคิดมาก่อน และมีโอกาสที่จะเรียนรู้ศึกษานิสัยใจคอของอีกฝ่ายด้วย ให้ความสัมพันธ์ก้าวหน้าขึ้น ส่วนคนที่แอบชอบใครอยู่อาจจะมีความคิดที่จะตัดสินใจทำอะไรบางอย่าง เพื่อให้ความสัมพันธ์ก้าวหน้าขึ้น
Judgement,love_in_relationship,จะเป็นช่วงเวลาที่คุณรู้สึกปลอดโปร่งโล่งใจกว่าที่เคย หากในอดีตคุณมีเรื่องค้างคาใจกันอยู่ก็จะมีโอกาสได้เคลียร์กันในเร็ววันนี้ คุณอาจต้องทำใจบ้างว่าคนรักจะไม่ค่อยมีเวลาใส่ใจคุณมากนักแต่นั่นก็ไม่ได้แปลว่าเขารักคุณน้อยลง เพียงแต่เขาอาจจะมีภาระหลายอย่างทำให้ไม่ได้ใส่ใจคุณนั่นเอง ในคู่ที่ห่างเหินกันไปจะมีโอกาสกลับมาคบกันใหม่
Judgement,career,อาจจะมีการเปลี่ยนแปลงการงานแบบกะทันหัน หรือมีข่าวเรื่องการงานเข้ามา รวมไปถึงอาจมีปัญหาเก่า ๆ หรืองานเก่าที่ทำเสร็จแล้วโดนรื้อให้เอากลับมาแก้ไขอีกครั้ง ระยะนี้คุณควรอ่อนน้อมกับเจ้านาย/ผู้ใหญ่ในที่ทำงานไว้ด้วย เพราะมีโอกาสได้รับความช่วยเหลือจากผู้ใหญ่ นอกจากนั้นอาจหมายถึงมีเรื่องต้องตัดสินใจว่าจะทำอย่างไรกับชีวิตการทำงานของตัวคุณเอง แต่อย่างไรก็ตามขอให้คุณรู้ไว้ว่าการตัดสินใจในครั้งนี้จะส่งผลกับอนาคตของตัวคุณเองด้วย ซึ่งไม่สามารถบอกได้ว่าดีหรือร้าย แต่เป็นสิ่งที่คุณต้องเผชิญกับมัน คนทำงานส่วนตัวอาจมีความคิดที่อยากปรับปรุงธุรกิจที่ทำอยู่ให้เข้าที่เข้าทางกว่าเดิม
Judgement,finance,อาจจะมีการเปลี่ยนแปลงการงานแบบกะทันหัน หรือมีข่าวเรื่องการงานเข้ามา รวมไปถึงอาจมีปัญหาเก่า ๆ หรืองานเก่าที่ทำเสร็จแล้วโดนรื้อให้เอากลับมาแก้ไขอีกครั้ง ระยะนี้คุณควรอ่อนน้อมกับเจ้านาย/ผู้ใหญ่ในที่ทำงานไว้ด้วย เพราะมีโอกาสได้รับความช่วยเหลือจากผู้ใหญ่ นอกจากนั้นอาจหมายถึงมีเรื่องต้องตัดสินใจว่าจะทำอย่างไรกับชีวิตการทำงานของตัวคุณเอง แต่อย่างไรก็ตามขอให้คุณรู้ไว้ว่าการตัดสินใจในครั้งนี้จะส่งผลกับอนาคตของตัวคุณเองด้วย ซึ่งไม่สามารถบอกได้ว่าดีหรือร้าย แต่เป็นสิ่งที่คุณต้องเผชิญกับมัน คนทำงานส่วนตัวอาจมีความคิดที่อยากปรับปรุงธุรกิจที่ทำอยู่ให้เข้าที่เข้าทางกว่าเดิม
Judgement,health,โดยรวมแล้วสุขภาพของคุณยังถือว่าไม่น่าเป็นห่วงอะไรมากนัก แต่ต้องระวังโรคที่เกี่ยวกับศีรษะ เช่นอาการปวดหัวต่าง ๆ นอกจากนี้หากเคยเป็นโรคอะไรมาก่อนต้องระวังว่าโรคเก่า ๆ ที่เคยเป็นจะกลับมาได้อีก ในคนที่เจ็บป่วยอยู่ยังต้องใช้เวลาอีกซักพักในการฟื้นตัว อาการจะดีขึ้นแบบช้า ๆ
Judgement,personality,ชีวิตมีการพลิกผัน กระตือรือร้น ว่องไว ปากกับใจตรงกัน อาจจะพูดจาโผงผางไปบ้าง แต่จริงๆ คุยสนุก คุยเก่ง ช่างพูด ช่างเจรจา จิตใจดี ชอบให้กำลังใจคนอื่น เป็นที่รู้จักของสังคมรอบข้าง เป็นคนเปิดเผย โน้มน้าวจิตใจเก่ง ทำอะไรกล้าได้กล้าเสีย ทำอะไรผิดไม่ค่อยขึ้น เพราะกรรมติดจรวด ไม่นานจะถูกเปิดโปง บางครั้งอาจดูลึกลับเข้าใจยาก เข้าถึงได้ยาก เวลาโมโหจะน่ากลัวมาก
Judgement,education,ในช่วงที่ผ่านมาคุณอาจพบว่าคุณหลงระเริงหรือปล่อยเวลาไปโดยเปล่าประโยชน์กับเรื่องที่ไม่ค่อยมีสาระ แต่เมื่อไพ่ใบนี้ปรากฏขึ้นมันมักบ่งบอกว่าตัวคุณเองได้เติบโตเป็นผู้ใหญ่ มีความคิดและสติมากขึ้นกว่าในอดีต คุณจะมีความรู้สึกที่อยากจะพัฒนาในเรื่องการเรียนของตัวคุณเองให้ดีขึ้นกว่าเดิม อาจมีการตัดสินใจเรียนพิเศษ รวมถึงเรียนตามคอร์สอบรมต่าง ๆ ก็ได้เช่นกัน หากมีปัญหาในเรื่องการเรียนลองปรึกษารุ่นพี่ในมหาวิทยาลัย หรือสถาบันที่คุณเรียนดู พวกเขาจะช่วยคุณได้มากกว่าที่คิด คนที่ทำงานกลุ่มกับเพื่อนระยะนี้ถือว่าราบรื่นดี ไม่ค่อยมีปัญหามากนัก หากมีการสอบอย่าหวังพึ่งโชค หากขยันและเตรียมตัวมาดีมากพอคุณจะทำได้อย่างแน่นอน แต่หากขี้เกียจให้เตรียมตัวซ่อมไว้ได้เลย
Judgement,luck,คุณอาจมีโชคลาภเข้ามาแบบไม่ได้คาดคิดคาดฝัน ถ้าหากคาดหวังอาจจะไม่ได้ ได้โดยที่ไม่ได้คาดหวังเอาไว้ การเสี่ยงถือว่าพอมีลุ้นบ้างไม่มากนัก ประมาณไม่เกิน 40%
The World,love_single,คนโสดคุณจะมีโอกาสได้พบรักครั้งใหม่ หรืออาจหมายถึงคุณได้เลิกรากับใครมาซักพักหนึ่งแล้ว และได้พบคนใหม่ที่เข้ามาในชีวิตของคุณอย่างไรก็ตามลองเปิดใจดูเพราะในระยะแรกคุณอาจจะไม่ได้สนใจเขามากเท่าไรนักมากกว่าที่คิด แต่เมื่อได้ลองพูดคุยกันแล้วมีแนวโน้มว่าจะเข้ากันได้
The World,love_in_relationship,อาจเป็นช่วงที่คุณทั้งคู่ต้องมานั่งทบทวนเกี่ยวกับความสัมพันธ์ว่าจะเดินหน้าไปในทิศทางใดต่อหากไม่ก้าวหน้าไปมากกว่านี้ก็อาจจะเลิกรากันได้ด้วยสาเหตุบางประการ ส่วนคู่ที่คบกันมานานแล้วจะถือว่าความสัมพันธ์ยังราบรื่นดีอยู่มีการท่องเที่ยวเดินทางด้วยกันหรือคุณอาจมีคนรักเป็นคนไกลกัน (คนต่างประเทศ)
The World,career,ระยะนี้คุณจะมีความรู้สึกว่าต้องการให้เรื่องงานของคุณเข้าที่เข้าทางมากกว่านี้ เช่น ได้งานใหม่ที่ตรงใจ หรือได้รับความรับผิดชอบใหม่ ๆ ที่ทำให้คุณก้าวหน้าขึ้น โดยรวมแล้วคุณมีความปรารถนาที่จะมีความมั่นคงกว่าปัจจุบันที่เป็นอยู่ ในบางคนอาจมีความคิดที่อยากเปลี่ยนแปลงงาน หรือลาออกเพื่อเริ่มต้นงานใหม่ อาจเป็นได้ทั้งการทำงานที่ใหม่ หรือออกไปทำธุรกิจของตัวเองเต็มตัวก็ได้เช่นกัน ซึ่งหากคุณตัดสินใจดีแล้วก็อย่าได้กังวลไปเพราะสถานการณ์ที่เกิดขึ้นนี้ เมื่อคุณผ่านพ้นมันมาและมองย้อนกลับไป จะเห็นว่าสิ่งที่ผ่านมานั้นเป็นบทเรียนที่จะทำให้คุณเติบโตและแข็งแกร่งขึ้น คนที่ทำธุรกิจของตัวเองหากทำมานานแล้วจะเริ่มมีความมั่นคงมากขึ้น แต่หากเพิ่งทำช่วงแรก ๆ จะรู้สึกเหนื่อยและอยากเลิกทำ อย่างไรขอให้อดทนไปอย่าเพิ่งถอดใจง่าย ๆ
The World,finance,สถานการณ์เรื่องการเงินของคุณนั้นจัดว่ายังไม่ถึงกับดีมากนัก แต่ก็อยู่ในระดับที่ไม่ได้ลำบาก หรือเดือดร้อนเรื่องการเงินในระยะนี้ บางคนอาจมีความคิดที่อยากจะลงทุนในเรื่องของอสังหาริมทรัพย์ หรือที่ดิน ซื้อบ้านซื้อที่เก็บไว้ก็ได้เหมือนกัน ซึ่งถ้าหากว่าคุณไม่ได้มีภาระด้านการเงินมากนัก ก็สามารถซื้อได้ คนที่รอข่าวการเงินอยู่อาจจะต้องรอนานซักหน่อย แต่ก็มีโอกาสได้อยู่เหมือนกัน ส่วนคนที่เคยให้ใครหยิบยืมเงินไปนั้นโอกาสได้คืนมีอยู่บ้าง แต่ว่านานมากจนคุณอาจจะลืมไปแล้วถึงได้เงินคืน คนที่ทำธุรกิจส่วนตัวอาจมีความคิดที่อยากขยับขยายธุรกิจของคุณ แต่ควรรอจังหวะก่อนเพราะการเงินยังไม่ราบรื่นเท่าไรนัก
The World,health,โดยรวมแล้วยังไม่ค่อยน่าเป็นห่วงมากนัก แต่ต้องระวังอาการเจ็บหลังไว้บ้างเล็กน้อย อาจจะมีอาการปวดได้เป็นพัก ๆ ในคนที่เจ็บป่วยอยู่จะมีโอกาสหายดีอย่างแน่นอน แต่อาจจะช้า ดังนั้นควรดูแลสุขภาพอย่างต่อเนื่องด้วย
The World,personality,เบื่อง่าย ชอบการเปลี่ยนแปลง ชอบท่องเที่ยว มีความทันสมัย ปรับตัวเก่ง ทันโลก ทันข่าวสารบ้านเมือง เป็นผู้นำเทรนด์ นำกระแส กระฉับกระเฉง ตื่นตัวอยู่เสมอ ทำอะไรรวดเร็ว หูตาไว ทุกที่คือบ้าน ทุกคนคือเพื่อน รักอิสระ ทำมาหากินเก่ง จับอะไรก็เป็นเงินเป็นทอง รายได้สูง เข้าสังคมเยอะ อยู่ไม่ติดบ้าน
The World,education,คุณจะมีอารมณ์เรื่อย ๆ เปื่อย ๆ ไม่ค่อยมีไฟในการเรียนซักเท่าไร โดยเฉพาะบางคนอาจเกิดความรู้สึกว่าสายที่เรียนมานั้นไม่เหมาะกับคุณ อยากซิ่วหรืออยากเปลี่ยนสายไปเรียนอย่างอื่น อย่างไรก็ตามควรคิดตัดสินใจให้ดีเพราะหากตัดสินใจไปแล้วจะมาแก้ไขอะไรอีกไม่ได้ หากมีการสอบอะไรในช่วงนี้ต้องพึ่งตัวเองล้วน ๆ อย่าขี้เกียจหรือหวังพึ่งคนอื่นมากเกินไป เพราะมีโอกาสที่คุณต้องสอบซ่อมได้ถ้าอ่านหนังสือมาไม่มากพอ ในคนที่เรียนมาจนใกล้จบแล้ว ขอให้คุณมีกำลังใจได้ว่าหากคุณขยันอย่างเต็มที่แล้ว คุณจะเรียนจบภายในปีนี้แน่นอน ดังนั้นอย่าเพิ่งถอดใจง่าย ๆ
The World,luck,ช่วงนี้โชคลาภที่เกิดขึ้นมักได้มาจากความพยายามและความขยันของตัวคุณเองล้วน ๆ ด้านโอกาสเสี่ยงโชคยังมีลุ้นบ้างเล็กน้อยแต่ไม่มากนัก ประมาณไม่เกิน 20%
